City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
289,trashi yangtse,27.6116,91.498,292.69,98,100,0.54,BT,1689613157
290,virginia beach,36.8529,-75.978,307.05,73,40,3.6,US,1689612866
291,awjilah,29.1081,21.2869,311.04,17,0,5.97,LY,1689613158
292,male,4.1748,73.5089,303.12,74,75,5.14,MV,1689612954
293,araguaina,-7.1911,-48.2072,309.82,18,60,3.3,BR,1689613120
294,verkhnevilyuysk,63.4453,120.3167,286.61,99,100,2.21,RU,1689613160
295,kabansk,52.0486,106.6528,289.49,97,100,2.47,RU,1689613160
296,haiku-pauwela,20.9219,-156.3051,298.17,77,20,3.6,US,1689613161
297,tanout,14.9709,8.8879,311.91,17,22,1.32,NE,1689613162
298,prince albert,53.2001,-105.7677,291.12,68,0,4.63,CA,1689613162
299,manggar,-2.8833,108.2667,300.62,75,34,6.74,ID,1689613162
300,bairnsdale,-37.8333,147.6167,279.14,80,1,2.1,AU,1689613163
301,villaquilambre,42.6469,-5.5584,304.47,17,0,4.12,ES,1689613163
302,invercargill,-46.4,168.35,283.67,90,100,7.96,NZ,1689612974
303,ashmyany,54.425,25.9378,297.15,67,65,2.62,BY,1689613164
304,ust'-kut,56.7938,105.7672,287.37,95,60,0.52,RU,1689613165
305,lakheri,25.6667,76.1667,304.56,68,100,2.1,IN,1689613165
306,shirgaon,19.7,72.7,300.39,87,76,6.81,IN,1689613165
307,bandarbeyla,9.4942,50.8122,297.29,82,35,14.21,SO,1689613166
308,bambanglipuro,-7.95,110.2833,295.34,90,23,2.93,ID,1689613166
309,kodinar,20.7903,70.7031,301.19,83,41,6.21,IN,1689613167
310,arraial do cabo,-22.9661,-42.0278,297.13,73,20,4.12,BR,1689613167
311,vilyuchinsk,52.9306,158.4028,286.3,94,81,0.43,RU,1689613167
312,sao jose da coroa grande,-8.8978,-35.1478,299.15,74,29,5.77,BR,1689613168
313,fort knox,37.8911,-85.9636,301.48,64,67,0.45,US,1689613168
314,teluk nibung,3.001,99.8164,298.69,89,95,1.34,ID,1689613168
315,gulf shores,30.246,-87.7008,305.53,70,20,3.09,US,1689613169
316,yerofey pavlovich,53.9667,121.9667,291.02,66,86,1.68,RU,1689613169
317,tralee,52.2704,-9.7026,290.29,67,40,4.12,IE,1689613170
318,greymouth,-42.4667,171.2,283.48,93,100,2.86,NZ,1689613170
319,yelizovo,53.1873,158.3805,286.23,100,75,3.13,RU,1689613085
320,salina cruz,16.1667,-95.2,306.26,47,100,10.08,MX,1689613171
321,saint george's,12.0564,-61.7485,303.97,74,40,6.17,GD,1689612871
322,glace bay,46.1969,-59.957,298.89,87,100,8.23,CA,1689613171
323,sola,-13.8833,167.55,298.91,82,85,11.9,VU,1689613172
324,mahibadhoo,3.7833,72.9667,302.0,74,98,4.06,MV,1689613172
325,barra de santo antonio,-9.4047,-35.5072,299.75,76,31,5.5,BR,1689613172
326,songyang,34.4553,113.0281,298.16,59,70,2.14,CN,1689613173
327,las navas del marques,40.6024,-4.3345,308.29,13,26,4.88,ES,1689613173
328,xiahu,26.6106,119.9483,299.64,88,90,2.18,CN,1689613173
329,touros,-5.1989,-35.4608,301.45,63,4,7.76,BR,1689613174
330,upata,8.0086,-62.3989,304.37,48,24,3.41,VE,1689613175
331,el calafate,-50.3408,-72.2768,271.46,73,2,1.47,AR,1689613176
332,hasaki,35.7333,140.8333,299.43,91,0,0.23,JP,1689613176
333,anacapri,40.5558,14.2136,308.04,79,0,1.03,IT,1689613177
334,vila franca do campo,37.7167,-25.4333,295.38,75,90,1.76,PT,1689613177
335,hudson,40.7168,-74.0663,306.47,54,0,3.09,US,1689612941
336,kayyerkan,69.3786,87.7439,284.43,100,96,4.66,RU,1689613178
337,hadibu,12.65,54.0333,298.86,76,5,8.59,YE,1689613178
338,bodo,67.28,14.405,288.12,89,75,9.26,NO,1689613179
339,tottori,35.5,134.2333,297.89,81,56,1.95,JP,1689613061
340,belem de sao francisco,-8.7539,-38.9658,304.36,34,1,8.28,BR,1689613179
341,el dorado,38.7666,-120.5177,307.95,18,57,3.69,US,1689613180
342,saint-pierre,-21.3393,55.4781,295.13,83,0,2.06,RE,1689613180
343,mil'kovo,55.6078,37.7956,299.42,53,2,0.83,RU,1689613180
344,ponta delgada,37.7333,-25.6667,295.55,60,75,3.09,PT,1689613181
345,ivdel',60.6911,60.4206,290.4,68,47,0.77,RU,1689613181
346,lae,-6.7221,146.9847,297.38,84,41,2.59,PG,1689613181
347,moapa valley,36.5805,-114.4703,312.34,18,11,5.4,US,1689613182
348,hengchun,22.0042,120.7439,301.03,83,98,3.09,TW,1689613182
349,dampit,-8.2116,112.7493,293.62,94,82,1.58,ID,1689613182
350,swift current,50.2834,-107.8014,294.6,52,0,11.32,CA,1689613183
351,totness,5.8833,-56.3167,304.04,57,17,4.31,SR,1689613183
352,diego de almagro,-26.3667,-70.05,297.99,11,0,3.64,CL,1689613183
353,lander,42.833,-108.7307,300.43,46,0,1.54,US,1689612917
354,hong kong,22.2855,114.1577,302.25,89,100,9.39,HK,1689613184
355,chibougamau,49.9168,-74.3659,295.94,64,0,4.78,CA,1689613184
356,mahdia,35.5047,11.0622,308.12,51,0,3.96,TN,1689613185
357,domanic,39.8,29.6167,293.7,62,0,2.47,TR,1689613185
358,san luis de la loma,17.2706,-100.8939,302.72,73,75,2.52,MX,1689613185
359,vila velha,-20.3297,-40.2925,303.12,61,20,3.09,BR,1689613041
360,taroa,8.7058,171.2275,300.91,72,78,5.74,MH,1689613186
361,choyr,46.3611,108.3611,295.75,41,12,1.28,MN,1689613186
362,fonte boa,-2.4959,-66.2662,306.21,48,80,1.88,BR,1689613186
363,tucuma,-0.1833,-50.05,303.91,59,16,3.89,BR,1689613187
364,udachny,66.4167,112.4,282.29,100,100,5.57,RU,1689613187
365,juegang,32.3174,121.1855,299.77,97,29,4.02,CN,1689613187
366,zdzieszowice,50.4248,18.1235,301.45,66,54,3.31,PL,1689613188
367,camamu,-13.9447,-39.1039,300.78,56,32,3.31,BR,1689613188
368,rundu,-17.9333,19.7667,290.26,20,0,2.98,,1689613188
369,liperi,62.5333,29.3667,295.41,53,0,3.6,FI,1689613189
370,ankazoabo,-22.2833,44.5167,292.46,40,0,3.2,MG,1689613189
371,saint-joseph,-21.3667,55.6167,294.52,85,26,5.47,RE,1689613189
372,rongelap,11.1635,166.8941,301.06,80,35,5.66,MH,1689613189
373,koulikoro,14.0,-7.75,309.59,30,68,4.95,ML,1689613190
374,levski,43.3667,25.1333,306.51,41,46,2.07,BG,1689613190
375,mount pearl,47.5166,-52.7813,302.84,59,75,5.66,CA,1689612949
376,jimenez,28.3333,-105.4,307.18,23,64,2.5,MX,1689613191
377,prieska,-29.6641,22.7474,290.03,26,0,2.56,ZA,1689613191
378,tselinnoye,53.0833,85.6667,288.69,79,7,1.64,RU,1689613192
379,boundiali,9.5217,-6.4869,302.67,61,95,1.18,CI,1689613192
380,inhambane,-23.865,35.3833,294.14,82,20,2.24,MZ,1689613114
381,marakkanam,12.2,79.95,303.34,73,100,5.69,IN,1689613193
382,salinas,36.6777,-121.6555,297.89,79,20,2.06,US,1689613193
383,kristiansund,63.1115,7.732,287.51,77,75,7.2,NO,1689613193
384,lorengau,-2.0226,147.2712,300.48,79,21,3.29,PG,1689613194
385,viana do castelo,41.6932,-8.8329,295.5,62,0,4.6,PT,1689613194
386,new norfolk,-42.7826,147.0587,284.87,60,68,3.96,AU,1689613194
387,susuman,62.7833,148.1667,287.13,60,94,0.84,RU,1689613195
388,pandan,14.0453,124.1694,300.21,81,99,2.82,PH,1689613195
389,fisterra,42.9049,-9.2629,300.23,73,0,10.78,ES,1689613195
390,cill airne,52.05,-9.5167,290.18,67,40,4.12,IE,1689613196
391,bulgan,48.8125,103.5347,287.88,94,67,1.63,MN,1689613196
392,cooma,-36.2333,149.1333,276.21,90,0,1.8,AU,1689613196
393,novyy urgal,51.0736,132.5642,289.05,89,4,0.02,RU,1689613197
394,atlantic beach,30.3344,-81.3987,307.74,67,40,3.09,US,1689613197
395,krasnoyarskaya,47.6501,42.0443,296.17,49,81,4.33,RU,1689613197
396,belmonte,-15.8631,-38.8828,299.41,68,17,3.6,BR,1689613198
397,mariehamn,60.0973,19.9348,290.07,77,100,6.69,AX,1689613198
398,monze,-16.2833,27.4833,288.09,48,0,2.58,ZM,1689613198
399,kayangel,8.0823,134.7173,301.05,83,100,7.76,PW,1689613199
400,cabedelo,-6.9811,-34.8339,302.52,74,52,6.71,BR,1689613199
401,marsabit,2.3284,37.9899,295.51,41,99,8.43,KE,1689613200
402,sultanah,24.4926,39.5857,317.4,4,40,5.14,SA,1689613200
403,inarajan village,13.2736,144.7484,301.69,81,91,5.11,GU,1689613173
404,handia,25.3833,82.1833,306.41,52,83,3.38,IN,1689613203
405,concepcion del uruguay,-32.4825,-58.2372,284.25,51,0,2.24,AR,1689612912
406,vorkuta,67.5,64.0,286.28,87,15,3.0,RU,1689613205
407,le mars,42.7942,-96.1656,295.69,60,0,3.09,US,1689613208
408,la foa,-21.7108,165.8276,291.91,78,93,0.96,NC,1689613211
409,ostersund,63.1792,14.6357,287.4,35,20,6.26,SE,1689613212
410,metapan,14.3333,-89.45,301.13,59,100,4.06,SV,1689613213
411,bamboo flat,11.7,92.7167,302.2,84,100,5.14,IN,1689613214
412,igarka,67.4667,86.5833,287.57,94,90,5.35,RU,1689613216
413,huarmey,-10.0681,-78.1522,294.38,76,96,6.03,PE,1689613218
414,ar raqqah,35.95,39.0167,310.33,11,0,4.49,SY,1689613220
415,cooper's town,26.8667,-77.5167,302.03,70,100,2.59,BS,1689613225
416,ponta pora,-22.5361,-55.7256,289.1,88,100,5.14,BR,1689613233
417,champerico,14.3,-91.9167,308.45,55,100,2.77,GT,1689613239
418,sanibel,26.449,-82.0223,306.49,70,97,1.34,US,1689613242
419,natal,-5.795,-35.2094,301.51,74,75,6.17,BR,1689613216
420,relizane,35.7373,0.556,317.06,6,0,3.6,DZ,1689613243
421,princeville,45.7668,-61.2985,301.21,82,40,5.66,CA,1689613243
422,uturoa,-16.7333,-151.4333,298.55,69,18,5.26,PF,1689613244
423,peace river,56.2501,-117.286,289.32,88,100,3.09,CA,1689613171
424,baiona,43.4833,-1.4833,301.18,61,40,3.6,FR,1689613245
425,kalmunai,7.4167,81.8167,301.76,70,100,2.58,LK,1689613094
426,ovruch,51.3246,28.8035,300.37,58,75,1.99,UA,1689613246
427,charlestown,-32.95,151.6667,285.6,95,1,1.08,AU,1689613247
428,poso,-1.3959,120.7524,299.89,69,75,3.38,ID,1689613247
429,ust'-kulom,61.6864,53.6902,293.91,62,71,1.51,RU,1689613248
430,mezhova,48.2532,36.7347,294.48,57,41,2.39,UA,1689613248
431,lubango,-14.9172,13.4925,295.07,24,4,3.09,AO,1689613248
432,basoko,1.2391,23.616,302.85,48,80,1.97,CD,1689613249
433,nemuro,43.3236,145.575,286.44,96,100,1.87,JP,1689613249
434,trairi,-3.2778,-39.2689,306.39,41,13,7.61,BR,1689613250
435,taltal,-25.4,-70.4833,288.73,83,11,2.61,CL,1689613250
436,ola,59.5833,151.2833,284.33,98,92,1.39,RU,1689613251
437,aral,40.5156,81.2636,306.94,18,95,8.3,CN,1689613251
438,hirado,33.3597,129.5531,300.03,84,98,3.91,JP,1689613252
439,mahina,-17.5065,-149.489,294.02,68,0,2.06,PF,1689613252
440,mili,6.0815,171.735,300.95,78,93,5.89,MH,1689613253
441,melfort,52.8667,-104.6177,291.22,52,23,3.6,CA,1689613253
442,chonchi,-42.6128,-73.8092,278.71,47,37,0.61,CL,1689613253
443,makoua,0.0069,15.6333,300.42,67,55,0.88,CG,1689613254
444,kralendijk,12.15,-68.2667,304.14,66,40,5.66,BQ,1689613148
445,orhaneli,39.9033,28.9906,295.11,61,0,2.18,TR,1689613254
446,la ronge,55.1001,-105.2842,292.27,59,0,2.57,CA,1689613255
447,atar,20.5169,-13.0499,313.1,20,99,5.4,MR,1689613255
448,ugoofaaru,5.6667,73.0,301.7,77,58,5.07,MV,1689613256
449,sao tome,0.3365,6.7273,297.93,82,83,8.24,ST,1689613256
450,tippi,7.2,35.45,292.53,91,99,1.96,ET,1689613256
451,sisimiut,66.9395,-53.6735,279.05,99,100,1.04,GL,1689613257
452,kolonia town,6.964,158.206,301.8,73,100,6.64,FM,1689613257
453,kargopol',61.5071,38.9456,294.58,58,60,1.54,RU,1689613257
454,roosevelt,33.9668,-103.4505,304.27,18,0,7.33,US,1689613258
455,saint-valery-en-caux,49.8667,0.7333,294.17,63,4,4.82,FR,1689613258
456,aripuana,-9.1667,-60.6333,309.33,23,46,1.94,BR,1689612975
457,zaozersk,69.4005,32.4476,292.04,69,84,5.68,RU,1689613054
458,iaciara,-14.0958,-46.6317,307.16,22,2,2.04,BR,1689613259
459,taghazout,30.5426,-9.7112,300.58,60,6,2.69,MA,1689613260
460,yokadouma,3.5167,15.05,299.22,79,66,1.07,CM,1689613260
461,ke-macina,13.9623,-5.3572,310.27,29,75,3.38,ML,1689613261
462,newman,37.3138,-121.0208,309.33,21,57,1.94,US,1689613261
463,youngsville,30.0996,-91.9901,306.13,72,40,3.09,US,1689613262
464,bandar lampung,-5.4254,105.258,295.88,92,27,1.48,ID,1689613262
465,tavricheskoye,54.5851,73.6395,295.1,73,63,4.11,RU,1689613263
466,alaghsas,17.0187,8.0168,315.09,19,20,1.03,NE,1689613263
467,loango,-4.6719,11.8312,294.88,88,62,3.87,CG,1689613264
468,buala,-8.145,159.5921,299.44,82,73,1.48,SB,1689613264
469,mutuali,-14.8706,37.0044,291.78,44,9,1.83,MZ,1689613265
470,minas de marcona,-15.2119,-75.1103,291.2,57,30,5.98,PE,1689613265
471,longgang,37.6508,120.3286,297.08,69,0,2.93,CN,1689613266
472,la sarre,48.8002,-79.1996,295.39,44,90,5.84,CA,1689613257
473,kibaya,-5.3,36.5667,289.66,54,4,4.18,TZ,1689613271
474,qingdao,36.0986,120.3719,296.93,88,0,1.0,CN,1689613272
475,miri,4.4148,114.0089,299.23,100,20,1.54,MY,1689613272
476,tagiura,32.8817,13.3506,303.68,50,0,5.1,LY,1689613273
477,pemangkat,1.1667,108.9667,299.5,83,25,2.73,ID,1689613273
478,amga,60.8953,131.9608,283.31,80,64,1.91,RU,1689613274
479,mormugao,15.4,73.8,299.74,89,100,3.6,IN,1689613274
480,madang,-5.2246,145.7966,297.94,92,40,1.52,PG,1689613274
481,shakawe,-18.3667,21.85,289.87,19,1,2.8,BW,1689613275
482,eleskirt,39.8033,42.6736,288.44,51,0,3.42,TR,1689613275
483,nizhneudinsk,54.9076,99.0276,285.84,95,36,1.38,RU,1689613276
484,mechanicville,42.9029,-73.6873,303.82,68,42,3.13,US,1689613062
485,damasak,13.0977,12.4952,312.74,19,15,2.89,NG,1689613276
486,kenai,60.5544,-151.2583,286.2,98,100,6.17,US,1689613179
487,mandla,22.6,80.3833,299.01,90,100,1.41,IN,1689613277
488,macau,22.2006,113.5461,302.04,89,40,9.77,MO,1689613278
489,mejit,10.2753,170.8646,301.03,79,100,4.52,MH,1689613249
490,mildura,-34.2,142.15,281.57,61,6,4.03,AU,1689613018
491,nuuk,64.1835,-51.7216,282.49,93,100,11.32,GL,1689613280
492,manismata,-2.4667,111.0333,295.74,93,98,1.26,ID,1689613280
493,inirida,3.8653,-67.9239,302.89,70,56,1.24,CO,1689613280
494,inverloch,-38.6333,145.7167,281.93,82,0,6.55,AU,1689613281
495,klyuchi,52.2667,79.1667,293.69,54,11,2.81,RU,1689613286
496,las vegas,36.175,-115.1372,315.61,21,0,5.14,US,1689613013
497,pachino,36.7186,15.0907,303.95,52,0,4.08,IT,1689613287
498,kish,26.5578,54.0194,307.3,70,7,4.12,IR,1689613288
499,lensk,60.7253,114.9278,287.43,98,98,3.06,RU,1689613288
500,kaa-khem,51.6833,94.7333,288.35,69,3,2.28,RU,1689613289
501,itoman,26.1247,127.6694,300.16,92,20,6.69,JP,1689613289
502,jutai,-5.1833,-68.9,306.64,45,80,2.0,BR,1689613289
503,khovd,48.0056,91.6419,294.07,37,83,1.54,MN,1689613290
504,odesskoye,54.2111,72.9651,293.28,67,85,5.18,RU,1689613290
505,conde,-7.2597,-34.9075,301.85,65,40,7.72,BR,1689613291
506,saurimo,-9.6608,20.3916,296.7,22,1,1.91,AO,1689613291
507,bengkulu,-3.8004,102.2655,297.84,90,80,2.45,ID,1689613292
508,bayganin,48.6947,55.8742,293.8,56,73,3.04,KZ,1689613292
509,la voulte-sur-rhone,44.8007,4.7716,305.34,41,1,3.94,FR,1689613292
510,roma,43.2128,-75.4557,302.57,61,0,3.09,US,1689613293
511,nyons,44.3333,5.1667,307.18,34,0,2.83,FR,1689613298
512,at taraf,25.3628,49.725,315.45,15,0,3.37,SA,1689613299
513,makaha,21.4694,-158.2175,300.1,73,42,3.27,US,1689613299
514,homer,59.6425,-151.5483,286.51,93,100,0.0,US,1689613112
515,haysville,37.5645,-97.3523,303.41,80,20,4.63,US,1689613149
516,valparaiso,-33.0393,-71.6273,289.28,73,93,1.03,CL,1689613282
517,villa gesell,-37.2639,-56.973,282.62,50,4,7.37,AR,1689613210
518,waddan,29.1614,16.139,310.48,13,7,5.97,LY,1689613301
519,rossosh',51.1209,38.5116,294.29,71,73,2.03,RU,1689613301
520,rolante,-29.6506,-50.5758,290.18,58,37,1.94,BR,1689613301
521,kharp,66.8014,65.8081,288.2,77,45,3.0,RU,1689613302
522,maraba,-5.3686,-49.1178,308.25,41,20,3.6,BR,1689613302
523,talcahuano,-36.7167,-73.1167,283.97,54,0,3.6,CL,1689613210
524,sirsa,29.5333,75.0167,307.97,50,48,2.53,IN,1689613303
525,america dourada,-11.4553,-41.4361,301.97,34,6,5.19,BR,1689613303
526,luwuk,-0.9516,122.7875,297.7,85,86,2.91,ID,1689613093
527,rio preto da eva,-2.6994,-59.6997,308.9,33,53,2.35,BR,1689613304
528,altamira,-3.2033,-52.2064,305.2,58,40,3.09,BR,1689613150
529,vilyuysk,63.7553,121.6247,288.4,93,100,3.71,RU,1689613304
530,lamu,-2.2717,40.902,298.15,80,3,7.5,KE,1689613305
531,bafoulabe,13.8065,-10.8321,308.28,40,61,1.82,ML,1689613305
532,luganville,-15.5333,167.1667,297.61,86,99,7.31,VU,1689613306
533,nogliki,51.8333,143.1667,286.16,91,6,3.17,RU,1689613306
534,dryden,49.7833,-92.7503,288.31,82,100,2.57,CA,1689613306
535,mammoth lakes,37.6485,-118.9721,297.18,31,0,0.0,US,1689613072
536,hovd,48.0056,91.6419,294.07,37,83,1.54,MN,1689613307
537,nova sintra,14.8667,-24.7167,295.66,80,40,7.38,CV,1689613307
538,lata,40.1629,-8.3327,302.31,41,4,4.03,PT,1689613308
539,luanda,-8.8368,13.2343,295.15,83,0,4.12,AO,1689613308
540,yuzhno-kurilsk,44.0306,145.8556,285.66,97,100,1.17,RU,1689613309
541,babu,24.4167,111.5167,298.85,90,100,2.59,CN,1689613310
542,charters towers,-20.1,146.2667,290.51,70,100,3.78,AU,1689613310
543,dengzhou,37.8086,120.7508,296.08,69,0,2.47,CN,1689613310
544,yass,-34.8333,148.9167,280.84,91,1,1.53,AU,1689613311
545,elliot lake,46.3834,-82.6331,293.49,47,76,4.95,CA,1689613207
546,beichengqu,40.4394,113.1536,294.48,47,30,2.99,CN,1689613311
547,lamesa,32.7376,-101.951,308.44,22,0,6.59,US,1689613312
548,viitasaari,63.0667,25.8667,292.76,57,85,4.49,FI,1689613312
549,cadale,2.7603,46.3222,298.32,83,18,9.26,SO,1689613172
550,sao joao do piaui,-8.3581,-42.2467,307.63,22,0,4.58,BR,1689613313
551,korla,41.7597,86.1469,303.09,34,100,4.86,CN,1689613232
552,balykshi,47.0667,51.8667,294.15,73,40,6.0,KZ,1689613314
553,le port,-20.9373,55.2919,296.13,93,16,3.41,RE,1689613314
554,kargil,34.5667,76.1,292.91,45,56,1.71,IN,1689613315
555,manaure,11.7751,-72.4445,305.21,52,83,10.04,CO,1689613315
556,forster,-32.1667,152.5167,285.51,91,15,1.89,AU,1689613315
557,zeya,53.75,127.2667,292.2,65,86,1.09,RU,1689613073
558,magnitogorsk,53.4186,59.0472,290.61,88,75,5.0,RU,1689613317
559,salekhard,66.53,66.6019,289.18,73,28,3.39,RU,1689613318
560,moree,-29.4667,149.85,285.93,71,66,3.23,AU,1689613318
561,coari,-4.085,-63.1414,306.62,45,69,1.29,BR,1689613252
562,tawau,4.2498,117.8871,299.22,88,96,1.34,MY,1689613319
563,mount gambier,-37.8333,140.7667,282.18,80,29,4.36,AU,1689613319
564,kruisfontein,-34.0033,24.7314,285.97,90,49,1.78,ZA,1689613320
565,port augusta,-32.5,137.7667,280.62,59,0,0.85,AU,1689613322
566,kotma,23.2,81.9667,300.0,82,100,2.7,IN,1689613325
567,kenora,49.8167,-94.4337,288.69,88,100,4.47,CA,1689613297
568,ambalangoda,6.2355,80.0538,300.06,87,98,6.06,LK,1689613325
569,kota belud,6.351,116.4305,298.65,79,99,1.99,MY,1689613326
570,mujiayingzi,42.1167,118.7833,295.2,50,4,2.95,CN,1689613326
571,crescent city,41.756,-124.2018,293.0,91,40,2.06,US,1689613327
572,horta,38.5333,-28.6333,294.95,73,75,3.13,PT,1689613327
573,ayacucho,-13.1583,-74.2239,292.07,32,0,1.03,PE,1689613232
574,mount isa,-20.7333,139.5,292.02,45,40,2.57,AU,1689613292
575,isoka,-10.1606,32.6335,288.66,52,1,0.26,ZM,1689613335
576,poronaysk,49.2167,143.1167,284.53,96,54,0.64,RU,1689613297
577,toliara,-23.35,43.6667,293.35,77,0,5.34,MG,1689613337
578,funadhoo,6.15,73.2667,301.49,78,60,5.46,MV,1689613338
579,yadgir,16.7667,77.1333,298.51,77,100,7.07,IN,1689613338
